Date;Enviorment;Temperature;Humidity
2016-10-01 17:07;Inne;23.3;38
2016-10-01 17:07;Ute;14.9;34
2016-10-01 17:08;Inne;23.3;38
2016-10-01 17:08;Ute;14.9;34
2016-10-01 17:09;Inne;23.3;38
2016-10-01 17:09;Ute;14.9;34
2016-10-01 17:10;Inne;23.3;38
2016-10-01 17:10;Ute;15;34
2016-10-01 17:11;Inne;23.3;38
2016-10-01 17:11;Ute;14.9;34
2016-10-01 17:12;Inne;23.3;38
2016-10-01 17:12;Ute;14.9;34
2016-10-01 17:13;Inne;23.3;38
2016-10-01 17:13;Ute;14.9;34
2016-10-01 17:14;Inne;23.3;38
2016-10-01 17:14;Ute;14.9;34
2016-10-01 17:15;Inne;23.3;38
2016-10-01 17:15;Ute;14.9;34
2016-10-01 17:16;Inne;23.3;38
2016-10-01 17:16;Ute;14.9;34
2016-10-01 17:17;Inne;21.9;39
2016-10-01 17:17;Ute;14.9;34
2016-10-01 17:18;Inne;23.3;38
2016-10-01 17:18;Ute;14.8;34
2016-10-01 17:19;Inne;23.3;38
2016-10-01 17:19;Ute;14.8;35
2016-10-01 17:19;Ute;14.8;35
2016-10-01 17:20;Inne;23.1;38
2016-10-01 17:20;Ute;14.8;35
2016-10-01 17:21;Inne;23.3;38
2016-10-01 17:21;Ute;14.8;35
2016-10-01 17:22;Inne;23.3;38
2016-10-01 17:22;Ute;14.8;36
2016-10-01 17:23;Inne;23.3;38
2016-10-01 17:23;Ute;14.8;36
2016-10-01 17:24;Inne;23.3;38
2016-10-01 17:24;Ute;14.8;36
2016-10-01 17:25;Inne;23.3;38
2016-10-01 17:25;Ute;14.8;36
2016-10-01 17:26;Inne;23.3;38
2016-10-01 17:26;Ute;14.8;36
2016-10-01 17:27;Inne;23.3;38
2016-10-01 17:27;Ute;14.8;36
2016-10-01 17:28;Ute;14.8;36
2016-10-01 17:29;Inne;23.3;38
2016-10-01 17:29;Ute;14.8;36
2016-10-01 17:30;Inne;23.3;38
2016-10-01 17:30;Ute;14.8;36
2016-10-01 17:31;Inne;23.3;38
2016-10-01 17:31;Ute;14.8;36
2016-10-01 17:32;Inne;23.3;38
2016-10-01 17:32;Ute;14.8;36
2016-10-01 17:33;Inne;23.3;38
2016-10-01 17:33;Ute;14.6;36
2016-10-01 17:34;Inne;23.3;38
2016-10-01 17:34;Ute;14.6;36
2016-10-01 17:35;Inne;23.3;38
2016-10-01 17:35;Ute;14.6;36
2016-10-01 17:36;Inne;23.3;38
2016-10-01 17:36;Ute;14.6;36
2016-10-01 17:37;Inne;23.3;38
2016-10-01 17:37;Ute;14.6;36
2016-10-01 17:38;Inne;23.3;38
2016-10-01 17:38;Ute;14.6;36
2016-10-01 17:39;Inne;23.3;38
2016-10-01 17:39;Ute;14.6;36
2016-10-01 17:40;Inne;23.3;38
2016-10-01 17:40;Ute;14.6;36
2016-10-01 17:41;Ute;14.6;37
2016-10-01 17:42;Inne;23.3;38
2016-10-01 17:42;Ute;14.6;36
2016-10-01 17:43;Inne;23.3;38
2016-10-01 17:43;Ute;14.5;37
2016-10-01 17:44;Inne;23.3;38
2016-10-01 17:44;Ute;14.5;36
2016-10-01 17:45;Inne;23.3;38
2016-10-01 17:45;Ute;14.5;37
2016-10-01 17:46;Inne;23.3;38
2016-10-01 17:46;Ute;14.5;37
2016-10-01 17:47;Inne;23.3;38
2016-10-01 17:47;Ute;14.4;37
2016-10-01 17:48;Inne;23.3;38
2016-10-01 17:49;Inne;23.3;38
2016-10-01 17:49;Ute;14.4;38
2016-10-01 17:50;Inne;23.3;38
2016-10-01 17:50;Ute;14.4;38
2016-10-01 17:51;Inne;23.3;38
2016-10-01 17:51;Ute;14.4;38
2016-10-01 17:52;Inne;23.3;38
2016-10-01 17:52;Ute;14.3;38
2016-10-01 17:53;Inne;23.3;38
2016-10-01 17:53;Ute;14.3;38
2016-10-01 17:54;Ute;14.3;38
2016-10-01 17:55;Inne;23.1;38
2016-10-01 17:55;Ute;14.3;38
2016-10-01 17:56;Inne;23.1;38
2016-10-01 17:56;Ute;14.3;38
2016-10-01 17:57;Inne;23.1;38
2016-10-01 17:57;Ute;14.3;38
2016-10-01 17:58;Inne;23.1;38
2016-10-01 17:58;Ute;14.3;39
2016-10-01 17:59;Inne;23.1;38
2016-10-01 17:59;Ute;14.2;39
2016-10-01 18:00;Inne;23.1;38
2016-10-01 18:00;Ute;14.2;39
2016-10-01 18:01;Inne;23.1;38
2016-10-01 18:01;Ute;14.1;39
2016-10-01 18:02;Inne;23.1;38
2016-10-01 18:02;Ute;14.1;39
2016-10-01 18:03;Inne;23.1;38
2016-10-01 18:03;Ute;14;39
2016-10-01 18:04;Inne;23.1;38
2016-10-01 18:04;Ute;14;39
2016-10-01 18:05;Inne;23.1;38
2016-10-01 18:05;Ute;14;39
2016-10-01 18:06;Inne;23.1;39
2016-10-01 18:06;Ute;13.9;40
2016-10-01 18:07;Ute;13.9;41
2016-10-01 18:08;Inne;23.1;38
2016-10-01 18:08;Ute;13.9;41
2016-10-01 18:09;Inne;23.1;38
2016-10-01 18:09;Ute;13.9;41
2016-10-01 18:10;Inne;23.1;38
2016-10-01 18:10;Ute;13.9;41
2016-10-01 18:11;Inne;23.1;38
2016-10-01 18:11;Ute;13.9;41
2016-10-01 18:12;Inne;23.1;38
2016-10-01 18:12;Ute;13.8;41
2016-10-01 18:13;Inne;23.1;38
2016-10-01 18:13;Ute;13.8;41
2016-10-01 18:14;Inne;23.1;38
2016-10-01 18:14;Ute;13.8;41
2016-10-01 18:15;Inne;23.1;38
2016-10-01 18:15;Ute;13.8;41
2016-10-01 18:16;Inne;23.1;38
2016-10-01 18:16;Ute;13.8;41
2016-10-01 18:17;Inne;21.9;39
2016-10-01 18:17;Ute;13.8;41
2016-10-01 18:18;Inne;23.1;38
2016-10-01 18:18;Ute;13.8;41
2016-10-01 18:19;Inne;23.1;38
2016-10-01 18:19;Ute;13.7;41
2016-10-01 18:20;Ute;13.7;42
2016-10-01 18:21;Inne;23.1;38
2016-10-01 18:21;Ute;13.6;42
2016-10-01 18:22;Inne;23.1;38
2016-10-01 18:22;Ute;13.6;42
2016-10-01 18:23;Inne;23.1;38
2016-10-01 18:23;Ute;13.6;42
2016-10-01 18:24;Inne;23.1;38
2016-10-01 18:24;Ute;13.6;42
2016-10-01 18:25;Inne;23.1;38
2016-10-01 18:25;Ute;13.6;42
2016-10-01 18:26;Inne;23.1;38
2016-10-01 18:26;Ute;13.5;42
2016-10-01 18:27;Inne;23.1;38
2016-10-01 18:28;Inne;23.1;38
2016-10-01 18:28;Ute;13.5;42
2016-10-01 18:29;Inne;23.1;38
2016-10-01 18:29;Ute;13.4;42
2016-10-01 18:30;Inne;23.1;38
2016-10-01 18:30;Ute;13.4;42
2016-10-01 18:31;Inne;23.1;38
2016-10-01 18:31;Ute;13.4;42
2016-10-01 18:32;Inne;23.1;38
2016-10-01 18:32;Ute;13.3;42
2016-10-01 18:33;Inne;23.1;38
2016-10-01 18:33;Ute;13.3;42
2016-10-01 18:34;Inne;23.1;38
2016-10-01 18:34;Ute;13.3;43
2016-10-01 18:35;Inne;23.1;38
2016-10-01 18:35;Ute;13.3;43
2016-10-01 18:36;Inne;23.1;38
2016-10-01 18:36;Ute;13.3;43
2016-10-01 18:37;Inne;23.1;38
2016-10-01 18:37;Ute;13.2;43
2016-10-01 18:38;Inne;23.1;38
2016-10-01 18:38;Ute;13.2;43
2016-10-01 18:39;Inne;23.1;38
2016-10-01 18:39;Ute;13.1;43
2016-10-01 18:40;Inne;23.1;38
2016-10-01 18:40;Ute;13.1;43
2016-10-01 18:41;Inne;23.1;38
2016-10-01 18:41;Ute;13.1;43
2016-10-01 18:42;Inne;21.9;38
2016-10-01 18:42;Ute;13.1;43
2016-10-01 18:43;Inne;21.9;39
2016-10-01 18:43;Ute;13.1;43
2016-10-01 18:44;Inne;21.9;39
2016-10-01 18:44;Ute;13;43
2016-10-01 18:45;Inne;21.9;39
2016-10-01 18:45;Ute;13;44
2016-10-01 18:46;Ute;13;44
2016-10-01 18:47;Inne;21.9;39
2016-10-01 18:47;Ute;12.9;44
2016-10-01 18:48;Inne;21.9;39
2016-10-01 18:48;Ute;12.9;44
2016-10-01 18:49;Inne;21.9;39
2016-10-01 18:49;Ute;12.9;44
2016-10-01 18:50;Inne;21.9;39
2016-10-01 18:50;Ute;12.9;44
2016-10-01 18:51;Inne;21.9;39
2016-10-01 18:51;Ute;12.9;44
2016-10-01 18:52;Inne;21.9;39
2016-10-01 18:52;Ute;12.9;45
2016-10-01 18:53;Inne;21.9;39
2016-10-01 18:53;Ute;12.8;45
2016-10-01 18:54;Inne;21.9;39
2016-10-01 18:54;Ute;12.8;45
2016-10-01 18:55;Inne;21.9;39
2016-10-01 18:55;Inne;21.9;39
2016-10-01 18:55;Ute;12.8;45
2016-10-01 18:56;Inne;21.9;39
2016-10-01 18:56;Ute;12.8;45
2016-10-01 18:57;Inne;21.9;39
2016-10-01 18:57;Ute;12.7;45
2016-10-01 18:58;Ute;12.7;45
2016-10-01 18:59;Inne;21.9;39
2016-10-01 18:59;Ute;12.6;45
2016-10-01 19:00;Inne;23.8;38
2016-10-01 19:00;Ute;12.6;46
2016-10-01 19:01;Inne;21.9;39
2016-10-01 19:01;Ute;12.6;46
2016-10-01 19:02;Inne;21.9;39
2016-10-01 19:02;Ute;12.6;46
2016-10-01 19:03;Inne;21.9;39
2016-10-01 19:03;Ute;12.6;46
2016-10-01 19:04;Inne;21.9;39
2016-10-01 19:04;Ute;12.5;46
2016-10-01 19:05;Inne;21.9;39
2016-10-01 19:05;Ute;12.5;46
2016-10-01 19:06;Inne;21.9;39
2016-10-01 19:06;Ute;12.5;46
2016-10-01 19:07;Inne;21.9;39
2016-10-01 19:07;Ute;12.4;46
2016-10-01 19:08;Inne;21.9;39
2016-10-01 19:08;Ute;12.4;46
2016-10-01 19:09;Inne;21.9;39
2016-10-01 19:09;Ute;12.4;46
2016-10-01 19:10;Inne;21.9;39
2016-10-01 19:10;Ute;12.4;47
2016-10-01 19:11;Inne;21.9;39
2016-10-01 19:11;Ute;12.3;47
2016-10-01 19:12;Inne;21.9;39
2016-10-01 19:12;Ute;12.3;47
2016-10-01 19:13;Inne;21.9;39
2016-10-01 19:13;Ute;12.3;47
2016-10-01 19:14;Inne;21.9;39
2016-10-01 19:14;Ute;12.3;47
2016-10-01 19:15;Inne;21.9;39
2016-10-01 19:15;Ute;12.3;47
2016-10-01 19:16;Inne;21.9;39
2016-10-01 19:16;Ute;12.3;47
2016-10-01 19:17;Inne;21.9;39
2016-10-01 19:17;Ute;12.3;48
2016-10-01 19:18;Inne;21.9;39
2016-10-01 19:18;Ute;12.3;48
2016-10-01 19:19;Inne;21.9;39
2016-10-01 19:20;Inne;21.9;39
2016-10-01 19:20;Ute;12.3;48
2016-10-01 19:21;Inne;21.9;39
2016-10-01 19:21;Ute;12.3;48
2016-10-01 19:22;Inne;21.9;39
2016-10-01 19:22;Ute;12.3;48
2016-10-01 19:23;Inne;21.9;39
2016-10-01 19:23;Ute;12.3;48
2016-10-01 19:24;Inne;21.9;39
2016-10-01 19:24;Ute;12.3;49
2016-10-01 19:25;Inne;21.9;39
2016-10-01 19:25;Ute;12.3;49
2016-10-01 19:26;Inne;21.9;39
2016-10-01 19:26;Ute;12.4;49
2016-10-01 19:27;Inne;21.9;39
2016-10-01 19:27;Ute;12.4;49
2016-10-01 19:28;Inne;21.9;39
2016-10-01 19:28;Ute;12.4;49
2016-10-01 19:29;Inne;21.9;39
2016-10-01 19:29;Ute;12.4;49
2016-10-01 19:30;Inne;21.9;39
2016-10-01 19:30;Ute;12.4;49
2016-10-01 19:31;Inne;21.9;39
2016-10-01 19:31;Ute;12.4;49
2016-10-01 19:32;Inne;21.9;39
2016-10-01 19:32;Ute;12.5;49
2016-10-01 19:33;Inne;21.9;39
2016-10-01 19:33;Ute;12.4;49
2016-10-01 19:34;Inne;21.9;39
2016-10-01 19:34;Ute;12.4;49
2016-10-01 19:35;Inne;21.9;39
2016-10-01 19:35;Ute;12.4;49
2016-10-01 19:36;Inne;21.9;39
2016-10-01 19:36;Ute;12.4;49
2016-10-01 19:37;Inne;21.9;39
2016-10-01 19:37;Ute;12.4;49
2016-10-01 19:38;Inne;21.9;39
2016-10-01 19:38;Ute;12.3;49
2016-10-01 19:39;Inne;21.9;39
2016-10-01 19:39;Ute;12.3;49
2016-10-01 19:40;Inne;21.9;39
2016-10-01 19:40;Ute;12.5;49
2016-10-01 19:41;Inne;21.9;39
2016-10-01 19:41;Ute;12.5;49
2016-10-01 19:42;Inne;21.9;39
2016-10-01 19:42;Ute;12.4;49
2016-10-01 19:43;Inne;21.9;39
2016-10-01 19:43;Ute;12.5;49
2016-10-01 19:44;Inne;21.9;39
2016-10-01 19:44;Ute;12.4;49
2016-10-01 19:45;Inne;21.9;39
2016-10-01 19:45;Ute;12.5;49
2016-10-01 19:46;Inne;21.9;39
2016-10-01 19:46;Ute;12.4;49
2016-10-01 19:47;Inne;21.9;39
2016-10-01 19:47;Ute;12.5;49
2016-10-01 19:48;Inne;21.9;39
2016-10-01 19:48;Ute;12.4;49
2016-10-01 19:49;Inne;21.9;39
2016-10-01 19:49;Ute;12.5;49
2016-10-01 19:50;Inne;21.9;39
2016-10-01 19:50;Ute;12.4;49
2016-10-01 19:51;Inne;21.9;39
2016-10-01 19:51;Ute;12.4;49
2016-10-01 19:52;Inne;23.8;38
2016-10-01 19:52;Ute;12.4;49
2016-10-01 19:53;Inne;23.8;38
2016-10-01 19:53;Ute;12.4;49
2016-10-01 19:54;Inne;21.9;39
2016-10-01 19:54;Ute;12.4;49
2016-10-01 19:55;Inne;21.9;39
2016-10-01 19:55;Ute;12.3;49
2016-10-01 19:56;Inne;23.8;38
2016-10-01 19:56;Ute;12.3;49
2016-10-01 19:57;Inne;23.8;39
2016-10-01 19:57;Ute;12.3;49
2016-10-01 19:58;Inne;21.9;39
2016-10-01 19:58;Ute;12.3;49
2016-10-01 19:59;Inne;23.8;38
2016-10-01 19:59;Ute;12.4;49
2016-10-01 20:00;Inne;23.8;38
2016-10-01 20:00;Ute;12.3;49
2016-10-01 20:01;Inne;23.8;38
2016-10-01 20:01;Ute;12.3;49
2016-10-01 20:02;Inne;23.8;38
2016-10-01 20:02;Ute;12.2;49
2016-10-01 20:03;Ute;12.2;49
2016-10-01 20:04;Inne;23.8;38
2016-10-01 20:04;Ute;12.2;49
2016-10-01 20:05;Inne;23.8;38
2016-10-01 20:05;Ute;12.1;49
2016-10-01 20:07;Inne;21.9;39
2016-10-01 20:07;Ute;12.1;49
2016-10-01 20:08;Inne;23.8;38
2016-10-01 20:08;Ute;12.1;49
2016-10-01 20:09;Inne;23.8;38
2016-10-01 20:09;Ute;12.1;49
2016-10-01 20:10;Inne;23.8;38
2016-10-01 20:10;Ute;12;50
2016-10-01 20:11;Inne;23.8;38
2016-10-01 20:11;Ute;12;50
2016-10-01 20:12;Inne;23.8;38
2016-10-01 20:12;Ute;12.1;50
2016-10-01 20:13;Inne;23.8;38
2016-10-01 20:13;Ute;11.9;51
2016-10-01 20:14;Inne;23.8;38
2016-10-01 20:14;Ute;12;51
2016-10-01 20:15;Inne;23.8;38
2016-10-01 20:15;Ute;11.9;51
2016-10-01 20:16;Inne;23.8;38
2016-10-01 20:16;Ute;11.9;50
2016-10-01 20:17;Ute;11.9;51
2016-10-01 20:18;Inne;23.8;38
2016-10-01 20:18;Ute;12;50
2016-10-01 20:19;Inne;23.8;38
2016-10-01 20:19;Ute;11.9;51
2016-10-01 20:20;Inne;23.8;38
2016-10-01 20:20;Ute;11.9;51
2016-10-01 20:21;Inne;23.8;38
2016-10-01 20:21;Ute;11.9;51
2016-10-01 20:22;Inne;23.8;38
2016-10-01 20:22;Ute;11.9;51
2016-10-01 20:23;Inne;23.8;38
2016-10-01 20:23;Ute;11.8;51
2016-10-01 20:24;Inne;23.8;38
2016-10-01 20:24;Ute;11.9;51
2016-10-01 20:25;Inne;23.8;38
2016-10-01 20:26;Inne;23.8;38
2016-10-01 20:26;Ute;11.8;52
2016-10-01 20:27;Inne;23.8;38
2016-10-01 20:27;Ute;11.8;52
2016-10-01 20:28;Inne;23.8;38
2016-10-01 20:28;Ute;11.7;52
2016-10-01 20:29;Inne;23.8;38
2016-10-01 20:29;Ute;11.7;52
2016-10-01 20:30;Inne;23.8;38
2016-10-01 20:30;Ute;11.7;52
2016-10-01 20:31;Inne;23.8;38
2016-10-01 20:31;Ute;11.7;52
2016-10-01 20:32;Inne;23.8;38
2016-10-01 20:32;Ute;11.6;52
2016-10-01 20:33;Inne;23.8;38
2016-10-01 20:33;Ute;11.7;52
2016-10-01 20:34;Inne;23.8;38
2016-10-01 20:34;Ute;11.6;52
2016-10-01 20:35;Inne;23.8;38
2016-10-01 20:35;Ute;11.6;52
2016-10-01 20:36;Inne;23.8;38
2016-10-01 20:36;Ute;11.7;52
2016-10-01 20:37;Inne;23.8;38
2016-10-01 20:37;Ute;11.6;52
2016-10-01 20:38;Inne;23.8;38
2016-10-01 20:39;Inne;23.8;38
2016-10-01 20:39;Ute;11.6;52
2016-10-01 20:40;Inne;23.8;38
2016-10-01 20:40;Ute;11.6;52
2016-10-01 20:41;Inne;23.8;38
2016-10-01 20:41;Ute;11.6;52
2016-10-01 20:42;Inne;23.8;38
2016-10-01 20:42;Ute;11.6;52
2016-10-01 20:43;Ute;11.6;52
2016-10-01 20:44;Inne;23.8;38
2016-10-01 20:44;Ute;11.6;53
2016-10-01 20:45;Inne;23.8;38
2016-10-01 20:45;Ute;11.6;52
2016-10-01 20:46;Inne;23.8;38
2016-10-01 20:46;Ute;11.5;52
2016-10-01 20:47;Inne;23.8;38
2016-10-01 20:47;Ute;11.5;52
2016-10-01 20:48;Inne;23.8;38
2016-10-01 20:48;Ute;11.6;52
2016-10-01 20:49;Inne;23.8;38
2016-10-01 20:49;Ute;11.5;52
2016-10-01 20:50;Inne;23.8;38
2016-10-01 20:50;Ute;11.5;52
2016-10-01 20:51;Inne;23.8;38
2016-10-01 20:52;Inne;23.8;38
2016-10-01 20:52;Ute;11.5;52
2016-10-01 20:53;Inne;23.8;38
2016-10-01 20:53;Ute;11.5;52
2016-10-01 20:54;Inne;23.8;38
2016-10-01 20:54;Ute;11.5;52
2016-10-01 20:55;Inne;23.8;38
2016-10-01 20:55;Ute;11.5;52
2016-10-01 20:56;Inne;23.8;38
2016-10-01 20:56;Ute;11.5;52
2016-10-01 20:57;Inne;23.8;38
2016-10-01 20:57;Ute;11.5;52
2016-10-01 20:58;Inne;23.8;38
2016-10-01 20:58;Ute;11.5;52
2016-10-01 20:59;Inne;23.8;38
2016-10-01 20:59;Ute;11.5;52
2016-10-01 21:00;Inne;23.8;38
2016-10-01 21:00;Ute;11.5;52
2016-10-01 21:01;Inne;23.8;38
2016-10-01 21:01;Ute;11.6;53
2016-10-01 21:02;Inne;23.8;38
2016-10-01 21:02;Ute;11.5;53
2016-10-01 21:03;Inne;23.8;38
2016-10-01 21:03;Ute;11.6;53
2016-10-01 21:04;Inne;23.5;38
2016-10-01 21:04;Ute;11.6;53
2016-10-01 21:05;Inne;23.5;37
2016-10-01 21:05;Ute;11.6;53
2016-10-01 21:06;Inne;23.5;36
2016-10-01 21:06;Ute;11.7;53
2016-10-01 21:07;Ute;11.7;53
2016-10-01 21:08;Inne;23.3;36
2016-10-01 21:08;Ute;11.8;53
2016-10-01 21:09;Ute;11.8;53
2016-10-01 21:10;Inne;23.1;35
2016-10-01 21:10;Ute;11.8;53
2016-10-01 21:11;Inne;23.1;35
2016-10-01 21:11;Ute;11.8;53
2016-10-01 21:12;Inne;22.9;35
2016-10-01 21:12;Ute;11.8;53
2016-10-01 21:13;Inne;22.9;35
2016-10-01 21:13;Ute;11.8;53
2016-10-01 21:14;Inne;22.9;35
2016-10-01 21:14;Ute;11.8;53
2016-10-01 21:15;Inne;22.9;35
2016-10-01 21:15;Ute;11.9;53
2016-10-01 21:16;Inne;22.8;35
2016-10-01 21:16;Ute;11.9;53
2016-10-01 21:17;Inne;22.8;35
2016-10-01 21:17;Ute;11.9;53
2016-10-01 21:18;Inne;22.8;35
2016-10-01 21:18;Ute;12;53
2016-10-01 21:19;Inne;22.8;35
2016-10-01 21:19;Ute;11.9;53
2016-10-01 21:20;Inne;22.8;35
2016-10-01 21:20;Ute;12;53
2016-10-01 21:21;Inne;22.8;35
2016-10-01 21:21;Ute;11.9;53
2016-10-01 21:22;Inne;22.8;34
2016-10-01 21:22;Ute;12;52
2016-10-01 21:23;Inne;22.8;34
2016-10-01 21:23;Ute;12;52
2016-10-01 21:24;Inne;22.8;34
2016-10-01 21:24;Ute;12;52
2016-10-01 21:25;Inne;22.8;34
2016-10-01 21:25;Ute;12;52
2016-10-01 21:26;Inne;22.8;35
2016-10-01 21:26;Ute;11.9;52
2016-10-01 21:27;Inne;22.8;35
2016-10-01 21:27;Ute;11.9;53
2016-10-01 21:28;Inne;22.8;35
2016-10-01 21:28;Ute;11.9;53
2016-10-01 21:29;Inne;22.8;35
2016-10-01 21:29;Ute;11.9;53
2016-10-01 21:30;Inne;22.8;35
2016-10-01 21:30;Ute;11.8;53
2016-10-01 21:31;Inne;22.8;35
2016-10-01 21:31;Ute;11.8;53
2016-10-01 21:32;Inne;22.8;35
2016-10-01 21:32;Ute;11.8;53
2016-10-01 21:33;Inne;22.8;35
2016-10-01 21:33;Ute;11.8;53
2016-10-01 21:34;Inne;22.8;35
2016-10-01 21:34;Ute;11.8;53
2016-10-01 21:35;Ute;11.8;53
2016-10-01 21:36;Inne;22.8;35
2016-10-01 21:36;Ute;11.7;53
2016-10-01 21:37;Inne;22.8;35
2016-10-01 21:37;Ute;11.7;53
2016-10-01 21:38;Inne;22.9;35
2016-10-01 21:38;Ute;11.6;53
2016-10-01 21:39;Inne;22.9;35
2016-10-01 21:39;Ute;11.6;53
2016-10-01 21:40;Inne;22.9;35
2016-10-01 21:40;Ute;11.6;53
2016-10-01 21:41;Inne;22.9;35
2016-10-01 21:41;Ute;11.6;53
2016-10-01 21:42;Inne;22.8;35
2016-10-01 21:42;Ute;11.5;53
2016-10-01 21:43;Inne;22.9;35
2016-10-01 21:43;Ute;11.5;53
2016-10-01 21:44;Inne;22.9;35
2016-10-01 21:44;Ute;11.5;53
2016-10-01 21:45;Inne;22.9;35
2016-10-01 21:45;Ute;11.5;53
2016-10-01 21:46;Inne;22.9;35
2016-10-01 21:46;Ute;11.4;53
2016-10-01 21:47;Inne;22.9;35
2016-10-01 21:47;Ute;11.4;53
2016-10-01 21:48;Ute;11.5;53
2016-10-01 21:49;Inne;22.9;35
2016-10-01 21:49;Ute;11.4;53
2016-10-01 21:50;Inne;22.9;35
2016-10-01 21:50;Ute;11.4;53
2016-10-01 21:51;Inne;22.9;35
2016-10-01 21:51;Ute;11.4;53
2016-10-01 21:52;Inne;22.9;35
2016-10-01 21:52;Ute;11.3;53
2016-10-01 21:53;Inne;22.9;35
2016-10-01 21:53;Ute;11.3;53
2016-10-01 21:54;Inne;22.9;35
2016-10-01 21:54;Ute;11.3;53
2016-10-01 21:55;Inne;22.9;35
2016-10-01 21:55;Ute;11.3;53
2016-10-01 21:56;Inne;22.9;35
2016-10-01 21:57;Inne;22.9;36
2016-10-01 21:57;Ute;11.3;54
2016-10-01 21:58;Inne;22.9;36
2016-10-01 21:58;Ute;11.3;54
2016-10-01 21:59;Inne;22.9;36
2016-10-01 21:59;Ute;11.2;54
2016-10-01 22:00;Inne;22.9;36
2016-10-01 22:00;Ute;11.2;54
2016-10-01 22:01;Ute;11.2;54
2016-10-01 22:02;Inne;22.9;36
2016-10-01 22:02;Ute;11.1;54
2016-10-01 22:03;Inne;22.9;36
2016-10-01 22:03;Ute;11.1;54
2016-10-01 22:04;Inne;22.9;36
2016-10-01 22:04;Ute;11.1;54
2016-10-01 22:05;Inne;22.9;36
2016-10-01 22:05;Ute;11.1;54
2016-10-01 22:06;Inne;22.9;36
2016-10-01 22:06;Ute;11.1;54
2016-10-01 22:07;Inne;22.9;36
2016-10-01 22:07;Ute;11.1;54
2016-10-01 22:08;Inne;22.9;36
2016-10-01 22:08;Ute;11.1;54
2016-10-01 22:09;Inne;22.9;36
2016-10-01 22:09;Ute;11.1;54
2016-10-01 22:10;Inne;22.9;36
2016-10-01 22:10;Ute;11.1;54
2016-10-01 22:11;Inne;22.9;36
2016-10-01 22:11;Ute;11.1;54
2016-10-01 22:12;Inne;22.9;36
2016-10-01 22:12;Ute;11.1;54
2016-10-01 22:13;Inne;22.9;36
2016-10-01 22:13;Ute;11;54
2016-10-01 22:14;Ute;11;54
2016-10-01 22:15;Inne;22.9;36
2016-10-01 22:15;Ute;11;54
2016-10-01 22:16;Inne;22.9;36
2016-10-01 22:16;Ute;10.9;54
2016-10-01 22:17;Inne;22.9;36
2016-10-01 22:17;Ute;10.9;54
2016-10-01 22:18;Inne;22.9;36
2016-10-01 22:18;Ute;10.9;54
2016-10-01 22:19;Inne;22.9;36
2016-10-01 22:19;Ute;10.9;54
2016-10-01 22:20;Inne;22.9;36
2016-10-01 22:20;Ute;10.9;54
2016-10-01 22:21;Inne;23.1;36
2016-10-01 22:21;Ute;10.9;54
2016-10-01 22:22;Inne;23.1;36
2016-10-01 22:23;Inne;23.1;36
2016-10-01 22:23;Ute;10.8;54
2016-10-01 22:24;Inne;23.1;36
2016-10-01 22:24;Ute;10.8;54
2016-10-01 22:25;Inne;23.1;36
2016-10-01 22:25;Ute;10.8;55
2016-10-01 22:26;Inne;23.1;37
2016-10-01 22:26;Ute;10.8;55
2016-10-01 22:27;Ute;10.8;55
2016-10-01 22:28;Inne;23.1;37
2016-10-01 22:28;Ute;10.7;55
2016-10-01 22:29;Inne;23.1;37
2016-10-01 22:29;Ute;10.7;55
2016-10-01 22:30;Inne;23.1;37
2016-10-01 22:30;Ute;10.7;55
2016-10-01 22:31;Inne;23.1;37
2016-10-01 22:31;Ute;10.7;55
2016-10-01 22:32;Inne;23.1;37
2016-10-01 22:32;Ute;10.6;55
2016-10-01 22:33;Inne;23.1;37
2016-10-01 22:33;Ute;10.6;55
2016-10-01 22:34;Inne;23.1;37
2016-10-01 22:34;Ute;10.6;55
2016-10-01 22:35;Inne;23.1;37
2016-10-01 22:35;Ute;10.6;55
2016-10-01 22:36;Inne;23.1;37
2016-10-01 22:36;Ute;10.6;55
2016-10-01 22:37;Inne;23.1;37
2016-10-01 22:37;Ute;10.6;55
2016-10-01 22:38;Inne;23.1;37
2016-10-01 22:38;Ute;10.6;55
2016-10-01 22:39;Inne;23.1;37
2016-10-01 22:39;Ute;10.6;55
2016-10-01 22:40;Ute;10.5;55
2016-10-01 22:41;Inne;23.1;37
2016-10-01 22:41;Ute;10.6;55
2016-10-01 22:42;Inne;23.1;37
2016-10-01 22:42;Ute;10.6;55
2016-10-01 22:43;Inne;23.1;37
2016-10-01 22:43;Ute;10.6;55
2016-10-01 22:44;Inne;23.1;37
2016-10-01 22:44;Ute;10.4;55
2016-10-01 22:45;Inne;23.1;37
2016-10-01 22:45;Ute;10.5;55
2016-10-01 22:46;Inne;23.1;37
2016-10-01 22:46;Ute;10.4;55
2016-10-01 22:47;Inne;23.1;37
2016-10-01 22:47;Ute;10.5;55
2016-10-01 22:48;Inne;23.1;37
2016-10-01 22:49;Inne;23.1;37
2016-10-01 22:49;Ute;10.5;55
2016-10-01 22:50;Inne;23.1;37
2016-10-01 22:50;Ute;10.3;56
2016-10-01 22:51;Inne;23.1;37
2016-10-01 22:51;Ute;10.4;56
2016-10-01 22:52;Inne;23.1;37
2016-10-01 22:52;Ute;10.4;56
2016-10-01 22:53;Inne;23.1;37
2016-10-01 22:53;Ute;10.4;56
